"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260615)","Sessions (20260615)","Sessions with cart additions (20260615)","Sessions that reached checkout (20260615)","Sessions that completed checkout (20260615)","Conversion rate (20260615)","Pageviews (20260615)","Checkout conversion rate (20260615)","Added to cart rate (20260615)","Reached checkout rate (20260615)","Sessions that reached and completed checkout (20260615)","Average session duration (20260615)","Pageviews per session (20260615)","Bounce rate (20260615)","Completed checkout rate (20260615)","Bounces (20260615)","Online store visitors (20260615) ","Sessions (20260615) ","Sessions with cart additions (20260615) ","Sessions that reached checkout (20260615) ","Sessions that completed checkout (20260615) ","Conversion rate (20260615) ","Pageviews (20260615) ","Checkout conversion rate (20260615) ","Added to cart rate (20260615) ","Reached checkout rate (20260615) ","Sessions that reached and completed checkout (20260615) ","Average session duration (20260615) ","Pageviews per session (20260615) ","Bounce rate (20260615) ","Completed checkout rate (20260615) ","Bounces (20260615) "
,"/de/collections/movie-music-celebrities",4,4,0,0,0,0,11,,0,0,0,48.75,2.75,0.25,,1,4,4,0,0,0,0,11,,0,0,0,48.75,2.75,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/p87-24-3lb-lucy-tan-fuckable-tits-breasts-bbw-chubby-sex-dolls-mrl",1,4,1,1,0,0,69,0,0.25,0.25,0,875,17.25,0.25,0,1,1,4,1,1,0,0,69,0,0.25,0.25,0,875,17.25,0.25,0,1,0,0,0,0,,,0,,0,0,,0,0,0,,0
,"/ja/pages/sex-doll-gif",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/sigafun-f728-164cm-g-cup-sex-doll-emotional-support-companion",4,4,1,0,0,0,23,,0.25,0,0,564,5.75,0.75,,3,4,4,1,0,0,0,23,,0.25,0,0,564,5.75,0.75,,3,0,0,0,,,,0,,0,,,0,0,0,,0
"Product","/products/f6136-169cm-5ft5-50kg-e-cup-big-breasts-silicone-head-tpe-body-life-size-bbw-sex-doll-with-red-hair-rosretty-doll",4,4,0,0,0,0,38,,0,0,0,782,9.5,0.75,,3,4,4,0,0,0,0,38,,0,0,0,782,9.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-doll-with-papaya-breast-pear-shaped-breast",4,4,0,0,0,0,11,,0,0,0,97,2.75,0.5,,2,4,4,0,0,0,0,11,,0,0,0,97,2.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/de/blogs/dolls-info-qustions/what-are-the-sex-positions-with-my-arab-sex-doll",4,4,0,0,0,0,5,,0,0,0,20.5,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,20.5,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/onahole",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Custom Page","/pages/celebrity-sex-doll-guide",4,4,0,0,0,0,10,,0,0,0,54.75,2.5,0.5,,2,4,4,0,0,0,0,10,,0,0,0,54.75,2.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Custom Page","/pages/ai-robot-function-videos",4,4,0,0,0,0,18,,0,0,0,250.25,4.5,0.25,,1,4,4,0,0,0,0,18,,0,0,0,250.25,4.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a316-17lbs-silicone-big-ass-bbw-sex-doll-thick-torso",4,4,0,0,0,0,54,,0,0,0,757.5,13.5,0,,0,4,4,0,0,0,0,54,,0,0,0,757.5,13.5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/what-are-the-different-types-of-sex-dolls",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-realistic-the-fake-pussy-is",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/latina-sex-doll-heads",4,4,1,0,0,0,19,,0.25,0,0,364.25,4.75,0.25,,1,4,4,1,0,0,0,19,,0.25,0,0,364.25,4.75,0.25,,1,0,0,0,,,,0,,0,,,0,0,0,,0
,"/en-ca/collections/japanese-milf-sex-doll",4,4,0,0,0,0,5,,0,0,0,8.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,8.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/black-sex-doll-500-1000",4,4,0,0,0,0,18,,0,0,0,41.25,4.5,0.75,,3,4,4,0,0,0,0,18,,0,0,0,41.25,4.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/silicone-realistic-legs-feet-50lb",2,4,0,0,0,0,6,,0,0,0,220,1.5,0.75,,3,2,4,0,0,0,0,6,,0,0,0,220,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/small-size-big-satisfaction-a-complete-real-life-sex-experience-review-of-the-mini-sex-doll",4,4,0,0,0,0,16,,0,0,0,132,4,0,,0,4,4,0,0,0,0,16,,0,0,0,132,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/blogs/dolls-info-qustions/the-best-asian-sex-doll-bezlya-sex-doll-2-2u-series-function-analysis",4,4,0,0,0,0,5,,0,0,0,7.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,7.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/doll-senior",4,4,0,0,0,0,12,,0,0,0,294.5,3,0.25,,1,4,4,0,0,0,0,12,,0,0,0,294.5,3,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/ja",4,4,0,0,0,0,15,,0,0,0,58.25,3.75,0,,0,4,4,0,0,0,0,15,,0,0,0,58.25,3.75,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/pay-in-4",3,4,0,0,0,0,8,,0,0,0,25.25,2,0.5,,2,3,4,0,0,0,0,8,,0,0,0,25.25,2,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t337-103cm-3ft5-j-cup-natural-sophia-lane-a-silicone-sex-doll-torso-with-head-se-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/60719464687/orders/ecddb4242ad8ecafbdc0a79f021d6100",2,4,0,0,0,0,14,,0,0,0,449.25,3.5,0.75,,3,2,4,0,0,0,0,14,,0,0,0,449.25,3.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/skinny-torso",2,4,0,0,0,0,35,,0,0,0,851.75,8.75,0.25,,1,2,4,0,0,0,0,35,,0,0,0,851.75,8.75,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/porn-celebrities",4,4,0,0,0,0,11,,0,0,0,215,2.75,0.25,,1,4,4,0,0,0,0,11,,0,0,0,215,2.75,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/recent-brand-updates-new-arrivals-for-sex-dolls/se-x-bot-ai-sex-doll-head-review",4,4,0,0,0,0,14,,0,0,0,121.5,3.5,0.5,,2,4,4,0,0,0,0,14,,0,0,0,121.5,3.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/little-secrets-about-vagina-and-anus-of-sex-dolls",4,4,0,0,0,0,13,,0,0,0,27.25,3.25,0.5,,2,4,4,0,0,0,0,13,,0,0,0,27.25,3.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/ja/blogs/dolls-info-qustions/gentlemans-paradise-exploring-nsfw-anime-figures-and-sex-dolls",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7659-150cm4ft11-25kg-d-cup-silicone-ros-japanese-mini-sex-doll-miye-with-implanted-hair-gel-breast-oral%E4%B8%A8doll-senior",3,4,0,0,0,0,15,,0,0,0,366.25,3.75,0.25,,1,3,4,0,0,0,0,15,,0,0,0,366.25,3.75,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f4904-150cm4ft9-35-5kg-b-cup-silicone-anime-style-furry-bunny-doll-climax-doll-ultra",4,4,0,0,0,0,18,,0,0,0,175.25,4.5,0.25,,1,4,4,0,0,0,0,18,,0,0,0,175.25,4.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/sex-doll-with-electric-hip-and-waist",4,4,0,0,0,0,41,,0,0,0,501,10.25,0.25,,1,4,4,0,0,0,0,41,,0,0,0,501,10.25,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t408-fat-sex-dolls-121cm-long-legs-bbw-torso",4,4,0,0,0,0,5,,0,0,0,213,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,213,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f5968-158cm-5ft2-c-cup-realistic-black-skin-silicone-head-sex-doll-rosretty-doll",3,4,0,0,0,0,5,,0,0,0,9.75,1.25,0.75,,3,3,4,0,0,0,0,5,,0,0,0,9.75,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/love-doll-comprehensive-guide-and-faqs-for-2025",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/ja/collections/fake-ass-sex-toy",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a519-28-4lb-doggy-style-sex-doll-bottom-realistic-3d-ass-sex-doll",4,4,0,0,0,0,6,,0,0,0,11,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,11,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/p672-vibrating-buttocks-sex-doll-automatic-sucking-pocket-pussy",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/silicone-ass",4,4,0,0,0,0,6,,0,0,0,5.5,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,5.5,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f7686-169cm-5ft5-39kg-f-cup-ros-silicone-realistic-sex-doll-weight-reduction-ido-doll",2,4,0,0,0,0,19,,0,0,0,915.5,4.75,0,,0,2,4,0,0,0,0,19,,0,0,0,915.5,4.75,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/a660-big-ass-torso-silicone-25lb-super-elastic-realistic",4,4,0,0,0,0,6,,0,0,0,7,1.5,0.5,,2,4,4,0,0,0,0,6,,0,0,0,7,1.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f9319-150cm4ft11-30kg-f-cup-silicone-life-like-mini-sex-doll-doll-castle",2,4,0,0,0,0,79,,0,0,0,936.75,19.75,0.25,,1,2,4,0,0,0,0,79,,0,0,0,936.75,19.75,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t450-65-92lb-silicone-big-boobs-sex-doll-torso-lovenestle",4,4,0,0,0,0,18,,0,0,0,311.75,4.5,0.25,,1,4,4,0,0,0,0,18,,0,0,0,311.75,4.5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/ai-sex-doll",4,4,0,0,0,0,6,,0,0,0,7.75,1.5,0.5,,2,4,4,0,0,0,0,6,,0,0,0,7.75,1.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f1372-158cm-i-cup-tanned-lola-sex-doll-irontech-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/moonvale-silicone-furry-deer-170cm-f760",3,4,0,0,0,0,48,,0,0,0,362.75,12,0.5,,2,3,4,0,0,0,0,48,,0,0,0,362.75,12,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t40515-43lb-18-5inlight-weight-curvy-sex-doll-torso",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/complete-sex-doll-guide-for-beginners/sex-doll-unboxing-guide-for-beginners-what-every-new-owner-should-know",4,4,0,0,0,0,5,,0,0,0,0.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,0.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/zelex-fusion-series-redefining-realism-in-lifelike-dolls",4,4,0,0,0,0,6,,0,0,0,126.25,1.5,0.5,,2,4,4,0,0,0,0,6,,0,0,0,126.25,1.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f7595-163cm5-3ft-f-cup-great-huge-butt-tpe-ai-big-ass-bbw-chubby-sex-doll-for-men-in-stock-usa-%E4%B8%A8sy-doll",3,4,1,0,0,0,20,,0.25,0,0,295.5,5,0.5,,2,3,4,1,0,0,0,20,,0.25,0,0,295.5,5,0.5,,2,0,0,0,,,,0,,0,,,0,0,0,,0
"Blog Article","/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/shedoll-sex-doll-real-review-hands-on-experience",4,4,0,0,0,0,5,,0,0,0,4.5,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,4.5,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/cart",2,4,0,0,0,0,10,,0,0,0,50,2.5,0.75,,3,2,4,0,0,0,0,10,,0,0,0,50,2.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f9395-ssbbw-pawg-tpe-sex-doll",2,4,0,0,0,0,6,,0,0,0,172.5,1.5,0.75,,3,2,4,0,0,0,0,6,,0,0,0,172.5,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f6108-166cm-5-77ft-47kg-e-cup-ros-silicone-realistic-sex-doll-evasdoll",4,4,0,0,0,0,8,,0,0,0,64.75,2,0.5,,2,4,4,0,0,0,0,8,,0,0,0,64.75,2,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/naked-sex-doll-the-ultimate-sexual-fantasy",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2319a-163cm5-3ft-53kg-g-cup-m12-movable-jaw-super-fat-bbw-doggy-style-huge-ass-sex-doll-2024%E4%B8%A8sy-doll",1,4,0,0,0,0,5,,0,0,0,90.75,1.25,0.75,,3,1,4,0,0,0,0,5,,0,0,0,90.75,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f3414-157cm5ft2-32kg-d-cup-asian-tpe-sex-doll-aibei-doll",2,4,0,0,0,0,10,,0,0,0,197.25,2.5,0.75,,3,2,4,0,0,0,0,10,,0,0,0,197.25,2.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/products/57-32lb-sex-doll-torso-with-life-size-ass-and-soft-skin-512-sex-doll-torso",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/why-do-women-enjoy-anal-sex-5-honest-reasons-you-never-expected",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/flat-chest-sex-doll",4,4,0,0,0,0,17,,0,0,0,193.25,4.25,0.5,,2,4,4,0,0,0,0,17,,0,0,0,193.25,4.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/bbw-milf-sex-doll",4,4,0,0,0,0,35,,0,0,0,679.5,8.75,0,,0,4,4,0,0,0,0,35,,0,0,0,679.5,8.75,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/huge-breasts-japanese-sex-doll",4,4,0,0,0,0,12,,0,0,0,17.75,3,0.5,,2,4,4,0,0,0,0,12,,0,0,0,17.75,3,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f8000-150cm-5ft-27-5kg-silicone-anime-hentai-sex-doll-elsa-babe",3,4,0,0,0,0,5,,0,0,0,0.5,1.25,0.75,,3,3,4,0,0,0,0,5,,0,0,0,0.5,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/can-dildos-be-installed-on-sex-dolls-of-course",4,4,0,0,0,0,5,,0,0,0,1.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,1.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/foot-smother-a-guide-to-safe-and-sensual-play",4,4,0,0,0,0,5,,0,0,0,0.75,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,0.75,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/fantasy-sex-dolls",4,4,0,0,0,0,5,,0,0,0,2.25,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,2.25,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/t5",4,4,0,0,0,0,19,,0,0,0,375.5,4.75,0.5,,2,4,4,0,0,0,0,19,,0,0,0,375.5,4.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/qita-doll",4,4,0,0,0,0,11,,0,0,0,99.75,2.75,0.5,,2,4,4,0,0,0,0,11,,0,0,0,99.75,2.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/de/collections/big-boobs-japanese-sex-doll",4,4,0,0,0,0,7,,0,0,0,65,1.75,0.5,,2,4,4,0,0,0,0,7,,0,0,0,65,1.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-to-use-a-doggy-dildo-doll-from-beginner-basics-to-7-practical-positions",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5591-168cm5-5ft-39kg-h-cup-r5-realistic-full-size-silicone-sex-doll-real-lady",4,4,0,0,0,0,6,,0,0,0,179.75,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,179.75,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/climax-doll-videos",4,4,0,0,0,0,25,,0,0,0,199.25,6.25,0.5,,2,4,4,0,0,0,0,25,,0,0,0,199.25,6.25,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/sex-doll-videos",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/elsa-babe-doll-craftsmanship-introduction",4,4,0,0,0,0,5,,0,0,0,27.5,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,27.5,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f4598-155cm5ft1-35kg-busty-koharu-i-cup-s-tpe-animes-hentai-sex-doll-irokebijin-doll",4,4,0,0,0,0,48,,0,0,0,819,12,0.25,,1,4,4,0,0,0,0,48,,0,0,0,819,12,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/zelex-sle-3-0-upgrade-all-new-features-same-great-price",4,4,0,0,0,0,21,,0,0,0,181,5.25,0.75,,3,4,4,0,0,0,0,21,,0,0,0,181,5.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/featured-blog/best-torso-sex-doll-brands-of-2026",4,4,0,0,0,0,15,,0,0,0,171.25,3.75,0.5,,2,4,4,0,0,0,0,15,,0,0,0,171.25,3.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/climax-doll-ultra-series",4,4,0,0,0,0,12,,0,0,0,85.75,3,0.25,,1,4,4,0,0,0,0,12,,0,0,0,85.75,3,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/how-a-most-realistic-male-sex-doll-is-manufactured",4,4,0,0,0,0,6,,0,0,0,6.25,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,6.25,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/real-sex-doll-reviews-pros-cons-real-usage-tests/7-top-brands-of-silicone-sex-dolls-jelly-breast-experience-which-is-the-softest-and-most-realistic",4,4,0,0,0,0,6,,0,0,0,100.5,1.5,0.5,,2,4,4,0,0,0,0,6,,0,0,0,100.5,1.5,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/vendors",4,4,1,0,0,0,28,,0.25,0,0,213,7,0.25,,1,4,4,1,0,0,0,28,,0.25,0,0,213,7,0.25,,1,0,0,0,,,,0,,0,,,0,0,0,,0
"Product","/products/t59348-5lb-black-luxury-realistic-small-breasts-flat-chested-sex-doll-torso-climax-doll",2,4,0,0,0,0,20,,0,0,0,44.5,5,0.25,,1,2,4,0,0,0,0,20,,0,0,0,44.5,5,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/en-ca/collections/animal-hentai-sex-doll",3,4,0,0,0,0,12,,0,0,0,236.25,3,0.25,,1,3,4,0,0,0,0,12,,0,0,0,236.25,3,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
,"/de",3,4,0,0,0,0,16,,0,0,0,544.75,4,0,,0,3,4,0,0,0,0,16,,0,0,0,544.75,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/tpe-dolls-tearing-and-peeling-difficulties-easy-to-solve-there-is-a-trick",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/breast-toy",4,4,2,1,0,0,23,0,0.5,0.25,0,437,5.75,0.5,0,2,4,4,2,1,0,0,23,0,0.5,0.25,0,437,5.75,0.5,0,2,0,0,0,0,,,0,,0,0,,0,0,0,,0
,"/en-fi/blogs/dolls-info-qustions/discover-the-secrets-of-the-vagina",4,4,0,0,0,0,6,,0,0,0,229,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,229,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/shoot-videos-for-you-01-demystifying-the-sex-doll-factory",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t690-86lbsuntan-tpe-mega-torso-sex-toy",4,4,0,0,0,0,7,,0,0,0,62.5,1.75,0.75,,3,4,4,0,0,0,0,7,,0,0,0,62.5,1.75,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/starpery-doll-factory-photos",2,4,0,0,0,0,66,,0,0,0,969.75,16.5,0,,0,2,4,0,0,0,0,66,,0,0,0,969.75,16.5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/big-boobs-japanese-sex-doll",4,4,0,0,0,0,6,,0,0,0,7,1.5,0.75,,3,4,4,0,0,0,0,6,,0,0,0,7,1.5,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f2539-150cm4-9ft-27-6kg-f-cup-ros-max-r11-alara-best-silicone-sex-doll-real-lady",1,4,0,0,0,0,11,,0,0,0,244.75,2.75,0.5,,2,1,4,0,0,0,0,11,,0,0,0,244.75,2.75,0.5,,2,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f8131-165cm-5ft4-34-7kg-silicone-anime-sex-doll-elsa-babe",1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,1,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/life-size-shemale-sex-doll",3,4,0,0,0,0,43,,0,0,0,1011.75,10.75,0.25,,1,3,4,0,0,0,0,43,,0,0,0,1011.75,10.75,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Collection","/collections/tpe-sex-dolls",4,4,0,0,0,0,5,,0,0,0,10,1.25,0.75,,3,4,4,0,0,0,0,5,,0,0,0,10,1.25,0.75,,3,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/f4876-150cm4ft11-41kg-f-cup-fat-ass-tpe-black-bbw-real-sex-doll-castle-doll",2,4,0,0,0,0,16,,0,0,0,475.25,4,0.25,,1,2,4,0,0,0,0,16,,0,0,0,475.25,4,0.25,,1,0,0,,,,,0,,,,,0,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/hidden-art-sex-doll-torsos-and-astonishing-storage-hacks",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2422-168cm-m-cup-shemale-trans-big-dick-musculature-shemale-sex-doll-castle-doll",4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,4,4,0,0,0,0,4,,0,0,0,0,1,1,,4,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/would-you-put-a-dildo-on-your-sex-doll",2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,2,3,0,0,0,0,3,,0,0,0,0,1,1,,3,0,0,,,,,0,,,,,,0,0,,0
"Product","/collections/life-sized-sex-doll/products/65cm-realistic-sex-doll-torso-with-perky-breasts-and-big-sexy-ass-509-sex-doll-torso",3,3,0,0,0,0,4,,0,0,0,0,1.3333333333333333,0.6666666666666666,,2,3,3,0,0,0,0,4,,0,0,0,0,1.3333333333333333,0.6666666666666666,,2,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7113-156cm5-12ft-29-7kg-2-1-b-cup-robot-silicone-head-adult-asian-sex-doll-bezlya-doll",1,3,0,0,0,0,6,,0,0,0,195,2,0.3333333333333333,,1,1,3,0,0,0,0,6,,0,0,0,195,2,0.3333333333333333,,1,0,0,,,,,0,,,,,0,0,0,,0
"Product","/products/a795-big-butt-silicone-ass-sex-torso-yeloly",1,3,0,0,0,0,13,,0,0,0,870.3333333333334,4.333333333333333,0.6666666666666666,,2,1,3,0,0,0,0,13,,0,0,0,870.3333333333334,4.333333333333333,0.6666666666666666,,2,0,0,,,,,0,,,,,0,0,0,,0
